0;23703;29059;33242
1;23703;28428;32727
2;22642;27957;34436
3;22642;27590;33411
4;22507;27191;31810
5;21845;26814;32132
6;21845;26467;32868
7;21388;26132;31045
8;20878;25724;30753
9;20878;25445;30586
10;20277;25141;29843
11;20277;24883;30666
12;19303;24675;30154
13;19303;24397;30048
14;19303;24247;29916
15;19303;24098;30484
16;19303;23908;28826
17;19303;23720;28810
18;19303;23601;28339
19;18865;23492;28901
20;18865;23376;28935
21;18865;23163;28477
22;18337;23046;28260
23;18337;22919;28195
24;18337;22756;28733
25;18337;22646;27636
26;18337;22499;27169
27;18337;22395;26564
28;17666;22351;27724
29;17666;22196;28109
30;17666;22077;27194
31;17666;21914;27639
32;17286;21809;27104
33;17185;21685;26712
34;17185;21593;27014
35;17185;21542;26965
36;17185;21539;26853
37;17185;21488;27057
38;17185;21347;26884
39;17185;21289;26551
40;17185;21221;28441
41;17152;21139;26288
42;17152;20997;26002
43;16607;20915;26286
44;16422;20858;26262
45;16422;20780;26252
46;15809;20663;25934
47;15809;20670;25529
48;15672;20549;26444
49;15672;20468;27047
50;15672;20411;25926
51;15672;20287;26220
52;15672;20226;25025
53;15672;20112;25015
54;15672;20000;25224
55;15672;19937;25226
56;15672;19895;26268
57;15672;19794;25096
58;15672;19715;24669
59;15157;19642;24845
60;15089;19585;24761
61;15089;19447;24716
62;15060;19376;24402
63;15060;19347;24420
64;15060;19271;25246
65;15060;19165;24594
66;14669;19059;24239
67;14669;19068;24416
68;14669;18957;23838
69;14669;18922;23942
70;14669;18852;23038
71;14669;18873;24310
72;14669;18806;24214
73;14669;18735;23785
74;14669;18671;23573
75;14669;18571;25279
76;14669;18501;23526
77;14668;18369;24611
78;14668;18298;23013
79;14668;18161;22483
80;14668;17979;22554
81;14634;17855;24147
82;14277;17796;23182
83;14277;17721;23207
84;13394;17669;21801
85;13394;17607;23679
86;13394;17546;21997
87;13394;17497;23376
88;13394;17446;22861
89;13394;17358;23084
90;13394;17249;22365
91;13394;17199;22584
92;13394;17124;21908
93;13394;17081;21171
94;13394;17043;20996
95;13394;16999;22351
96;13394;16895;22112
97;13394;16825;20993
98;13394;16788;21429
99;13394;16732;21095
100;13374;16648;21522
101;13374;16644;21000
102;13374;16581;20411
103;13374;16506;20866
104;13374;16518;20692
105;13374;16449;20197
106;13374;16341;20972
107;13374;16316;20375
108;13374;16321;20269
109;13374;16320;20958
110;13374;16298;20552
111;13343;16201;21944
112;13292;16124;20394
113;12923;16075;20862
114;12923;15992;20491
115;12923;15928;20527
116;12923;15898;20427
117;12923;15918;20546
118;12923;15842;21059
119;12923;15885;20543
120;12923;15836;19732
121;12923;15732;19473
122;12923;15655;19405
123;12923;15670;19618
124;12923;15620;20399
125;12814;15570;20019
126;12814;15532;20791
127;12814;15530;20055
128;12814;15505;20893
129;12814;15433;19644
130;12707;15400;21266
131;12707;15333;19812
132;12707;15312;19630
133;12677;15290;19593
134;12585;15279;20946
135;12585;15248;19982
136;12405;15240;19825
137;12405;15219;19924
138;12398;15170;20866
139;12398;15132;20374
140;12279;15091;20004
141;12156;15050;20115
142;12156;15064;19256
143;12156;14977;20039
144;12156;14962;19537
145;12156;14911;19266
146;12156;14887;19597
147;12156;14796;18475
148;12156;14712;18732
149;12032;14649;18216
150;12032;14640;19078
151;12012;14616;18426
152;12012;14592;19443
153;11884;14577;18574
154;11884;14543;19356
155;11884;14494;18758
156;11884;14437;19192
157;11884;14385;19854
