0;24864;29121;33375
1;24058;28529;32685
2;22957;28007;32334
3;22300;27494;31421
4;22152;27055;31585
5;22152;26611;31094
6;22152;26263;31043
7;21894;25911;31735
8;21894;25725;30971
9;21894;25567;30601
10;20873;25312;29661
11;20873;25158;30751
12;20585;24873;30473
13;20382;24570;29589
14;20336;24383;30075
15;20048;24205;29400
16;20048;24151;29447
17;19809;23874;28908
18;19809;23611;29024
19;19212;23349;30672
20;18969;23238;28773
21;18389;23119;28419
22;18389;23016;28049
23;18082;22942;28695
24;18082;22844;27682
25;18082;22719;27052
26;17991;22521;28138
27;17991;22354;27397
28;17803;22206;27455
29;17803;21983;26805
30;17803;21849;26745
31;16910;21651;26922
32;16910;21480;26289
33;16910;21393;25663
34;16910;21109;26034
35;16910;20885;26323
36;16910;20730;25823
37;16910;20528;25820
38;16326;20398;24538
39;16326;20269;24524
40;16326;20128;24926
41;16326;19995;25289
42;16326;19932;23812
43;16326;19989;25867
44;16275;19879;24622
45;16242;19801;24686
46;16242;19758;26214
47;16242;19709;24569
48;15860;19536;24946
49;15860;19339;24743
50;15745;19235;24275
51;15745;19151;25522
52;15745;19022;24254
53;15623;18890;22303
54;14835;18818;22724
55;14835;18803;23950
56;14835;18814;23419
57;14835;18671;22873
58;14835;18541;23034
59;14835;18597;22708
60;14835;18426;24377
61;14835;18284;23402
62;14835;18335;22731
63;14140;18369;22291
64;14140;18219;22978
65;13623;18159;22873
66;13320;18084;22867
67;13320;17888;22351
68;13320;17764;22762
69;13320;17677;21673
70;13320;17529;22698
71;13320;17433;22219
72;13320;17346;21907
73;13320;17320;22386
74;13320;17274;21544
75;13320;17190;22483
76;13320;17136;21169
77;13320;17104;21602
78;13320;16934;21107
79;13320;16786;20611
80;13320;16686;21572
81;13320;16657;20221
82;13320;16658;20949
83;13320;16656;20789
84;13320;16529;20461
85;13320;16501;20353
86;13320;16383;21194
87;13320;16330;20994
88;13320;16377;21440
89;13320;16321;21334
90;13320;16328;20889
91;13320;16244;20682
92;13320;16190;20598
93;13320;16170;20767
94;13320;16120;20632
95;13320;16104;21178
96;13320;16068;20458
97;13123;16018;19899
98;13123;15992;22196
99;13123;15870;19434
100;13123;15828;19955
101;13123;15758;19359
102;13123;15683;19118
103;13123;15614;19426
104;13123;15432;19755
105;12918;15339;19096
106;12501;15255;18982
107;12501;15268;19075
108;12501;15268;20989
109;12501;15160;19071
110;12501;15083;18467
111;12501;15018;18823
112;12501;14961;19052
113;12112;14773;18127
114;12112;14748;18624
115;12112;14686;18399
116;12112;14629;18903
117;12003;14538;18775
118;12003;14438;18466
119;11727;14358;19509
120;11727;14214;17728
121;11727;14145;17491
122;11727;14130;17673
