0;24663;29107;33668
1;24168;28516;32662
2;22719;28003;32330
3;22719;27573;32126
4;21935;27105;32285
5;19771;26681;31832
6;19771;26411;32407
7;19771;26001;31490
8;19771;25704;30220
9;19771;25417;30491
10;19771;25156;30482
11;19771;24951;30557
12;19771;24607;30777
13;19771;24437;30019
14;19771;24240;28898
15;18971;24063;29600
16;18971;23890;29609
17;18971;23764;29588
18;18971;23651;29260
19;18474;23504;28590
20;18474;23375;28575
21;18474;23187;29037
22;18474;22983;27954
23;18230;22902;28302
24;18230;22788;28358
25;18059;22637;27829
26;17627;22541;27792
27;17287;22408;27318
28;17287;22259;28261
29;17287;22158;28926
30;17287;22044;28139
31;17287;21920;26747
32;17287;21805;27407
33;16877;21716;26983
34;16877;21628;27830
35;16877;21529;27753
36;16642;21380;27058
37;16642;21244;26774
38;16642;21125;27240
39;16504;21002;26832
40;16504;20902;27848
41;16504;20784;26727
42;16504;20729;25553
43;16504;20632;26177
44;16504;20575;26639
45;16487;20511;25460
46;15682;20493;26728
47;15682;20479;26450
48;15682;20468;25389
49;15682;20426;25742
50;15682;20385;25794
51;15682;20380;27031
52;15682;20306;25218
53;15682;20299;25229
54;15682;20236;25617
55;15682;20197;25785
56;15682;20159;26979
57;15682;20083;27311
58;15682;20059;26089
59;15682;20022;25687
60;15682;20041;24182
61;15682;20037;25527
62;15620;20061;25533
63;15620;19984;25258
64;15620;19874;26210
65;15620;19795;26417
66;15620;19772;25863
67;15620;19726;25588
68;15075;19659;26147
69;15075;19576;24546
70;15075;19486;24617
71;15075;19412;24692
72;15075;19439;24941
73;15075;19343;25190
74;15075;19317;24824
75;15075;19289;24221
76;15075;19271;24716
77;15075;19270;24729
78;15075;19236;24007
79;14219;19240;24556
80;14219;19176;24715
81;14219;19164;24708
82;14219;19082;24914
83;14219;18954;24152
84;14219;18942;23588
85;14219;18818;23344
86;14219;18668;24091
87;14219;18618;23966
88;14219;18540;22935
89;14219;18445;24246
90;14219;18458;23766
91;14219;18457;23796
92;14219;18417;23130
93;14219;18387;23521
94;14219;18372;23844
95;14219;18334;23083
96;14219;18206;22464
97;14219;18204;23374
98;14219;18210;23676
99;14219;18142;23177
100;14219;18105;23155
101;14219;18047;22943
102;14219;18049;24418
103;14219;17902;23096
104;14219;17763;22658
105;14219;17667;23655
106;14219;17606;23222
107;14219;17527;21356
108;14219;17574;22951
109;14219;17564;22283
110;14219;17557;23028
111;14219;17561;22172
112;14219;17575;22459
113;14219;17553;22459
114;14219;17530;22167
115;14219;17495;22647
116;14219;17415;22027
117;14016;17388;22799
118;13973;17339;22417
119;13692;17322;22134
120;13692;17272;22080
121;13692;17255;23302
122;13692;17220;22819
123;13692;17208;22532
124;13692;17188;22105
125;13692;17158;21432
126;13692;17051;21230
127;13692;16956;21496
128;13692;16934;21930
129;13692;16897;21257
130;13692;16821;20885
131;13692;16797;21240
132;13223;16734;22536
133;13223;16677;21324
134;13223;16625;20985
135;13223;16593;20689
136;13223;16475;20787
137;12910;16421;22003
138;12910;16397;20330
139;12910;16323;20300
140;12910;16203;20901
141;12910;16104;19672
142;12910;16015;20754
143;12910;15924;20001
144;12910;15884;20012
145;12910;15806;20673
146;12910;15662;19966
147;12592;15582;19858
148;12592;15529;19751
149;12592;15423;19589
150;12592;15345;18823
151;12592;15371;19642
152;12592;15277;19778
153;12592;15261;19736
154;12592;15263;19276
155;12269;15168;18957
156;12008;15084;19617
157;12008;15013;19576
158;12008;14949;19157
159;12008;14874;19133
160;12008;14859;19576
161;12008;14774;19585
162;12008;14762;19532
163;12008;14703;17861
164;12008;14632;19174
165;12008;14569;18630
166;12008;14571;18708
167;12008;14468;18616
168;12008;14382;19536
169;11805;14290;19320
170;11805;14223;19555
171;11805;14124;18930
172;11688;14011;18769
173;11474;13971;17607
174;11474;13923;17687
175;11474;13850;17879
176;11474;13798;17082
177;11235;13744;18035
178;11235;13649;17805
179;11235;13568;17446
180;11235;13470;17610
181;11235;13345;17377
182;11235;13255;17283
183;11235;13130;17278
184;11235;12999;16527
185;11076;12902;17516
186;10956;12798;17464
187;10956;12648;17839
188;10607;12513;17490
189;10389;12372;15636
190;10389;12286;15659
191;10389;12192;17302
192;10389;12115;16169
193;10389;12033;16093
194;10389;11967;16006
195;10389;11889;15533
196;9839;11810;15762
197;9839;11733;15876
198;9839;11696;15628
199;9839;11650;16263
200;9839;11575;15676
201;9839;11514;15398
202;9713;11433;15341
203;9713;11335;15361
204;9713;11221;14421
205;9713;11131;14111
206;9713;11078;15794
207;9713;10980;14881
208;9555;10922;15663
209;9494;10808;14692
210;9494;10747;14743
211;9494;10692;15027
212;9388;10625;14681
213;9364;10510;15113
214;9364;10441;15740
215;9364;10381;16084
216;9322;10311;14265
217;9322;10269;14524
218;9322;10222;14307
219;9230;10167;14048
220;9214;10119;13891
221;9214;10049;15086
222;9154;9976;14048
223;9154;9906;14874
224;9131;9849;13137
225;9131;9822;13804
