0;23632;29072;33871
1;23632;28386;32835
2;21979;27822;33232
3;21979;27321;32090
4;21979;26845;32246
5;21979;26511;31057
6;21747;26205;30808
7;20946;25907;30752
8;20373;25530;29643
9;20373;25161;30902
10;20373;24853;29916
11;20361;24540;29926
12;19696;24376;30412
13;19412;24066;30367
14;19002;23808;29054
15;18542;23565;29886
16;18542;23443;29803
17;18207;23222;28226
18;17950;23024;28272
19;16774;22873;28984
20;16774;22690;27996
21;16774;22520;27437
22;16774;22415;27904
23;16774;22306;28712
24;16774;22108;27624
25;16774;21940;26337
26;16774;21857;27522
27;16774;21700;27587
28;16774;21585;26678
29;16774;21483;27495
30;16774;21350;27868
31;16774;21221;25853
32;16774;21097;27685
33;16383;20886;26259
34;16383;20698;27054
35;16383;20602;27750
36;16256;20415;26205
37;16256;20333;26953
38;16256;20246;25806
39;16256;20115;25686
40;16256;20044;24981
41;16256;19986;24802
42;16256;19900;24838
43;16256;19861;26945
44;16256;19862;25224
45;16256;19722;24314
46;16256;19665;25893
47;15678;19567;24077
48;15678;19501;24598
49;15678;19497;23633
50;15678;19386;24654
51;15678;19376;26846
52;15562;19347;24309
53;15468;19256;25099
54;15468;19159;24319
55;15468;19179;23456
56;15329;19172;24440
57;15329;19198;24215
58;15329;19120;24217
59;15329;19145;25547
60;15329;19056;23282
61;15329;18985;23528
62;15329;18985;23748
63;15310;18971;24382
64;15310;18976;25179
65;15310;18921;24971
66;15310;18835;23761
67;15100;18776;23993
68;15100;18750;23329
69;15100;18661;23683
70;15100;18694;23196
71;14644;18715;23161
72;14644;18740;23751
73;14644;18720;23978
74;14644;18657;25334
75;14644;18671;24504
76;14644;18619;24275
77;14644;18575;24806
78;14644;18598;23139
79;14644;18567;23528
80;14644;18536;23298
81;14644;18530;24118
82;14644;18472;23695
83;14644;18466;23410
84;14484;18547;23683
85;14484;18486;23795
86;14465;18503;24508
87;14465;18435;24373
88;14465;18389;23102
89;14465;18350;23206
90;14465;18369;23737
91;14026;18332;23081
92;14026;18384;23613
93;14026;18398;24346
94;14026;18386;23631
95;14026;18390;24449
96;14026;18363;24414
97;14026;18423;24781
98;14026;18455;24339
99;14026;18362;23918
100;14026;18395;24409
101;14026;18328;23227
102;14026;18335;23430
103;14026;18326;23256
104;14026;18336;23076
105;14026;18361;24276
106;14026;18230;23452
107;14026;18163;24180
108;14026;18161;23188
109;14026;18195;23011
110;14026;18226;22878
111;14026;18246;22943
112;14026;18273;24314
113;14026;18286;23226
114;14026;18336;24793
115;14026;18378;24077
116;14026;18374;23437
117;14026;18414;23503
118;14026;18323;23185
119;14026;18312;24118
120;14026;18373;24458
121;14026;18358;23311
122;14026;18383;23198
123;14026;18377;23470
124;14026;18386;23491
125;14026;18387;24031
126;14026;18357;23356
127;14026;18256;23051
128;14026;18220;24384
129;14026;18224;23133
130;14026;18112;22847
131;14023;18037;23925
132;14023;17960;23852
133;14023;17926;22744
134;14023;17892;23428
135;14023;17807;22787
136;14023;17784;22876
137;14023;17771;22371
138;14023;17714;22970
139;14023;17717;23498
140;14023;17691;23004
141;14023;17595;22953
142;13930;17451;23003
143;13899;17444;23512
144;13899;17404;22055
145;13899;17428;22082
146;13899;17429;23492
147;13899;17436;23072
148;13899;17337;22654
149;13899;17286;22796
150;13899;17347;22599
151;13899;17298;22634
152;13899;17234;22706
153;13899;17266;22065
154;13899;17224;22674
155;13899;17153;21959
156;13899;17120;23210
157;13899;17078;22250
158;13899;17109;22308
159;13623;17064;21838
160;13589;17075;22114
161;13322;17083;21813
162;13322;17074;22343
163;13322;17022;22977
164;13322;16993;22799
165;13322;16970;22358
166;13322;16926;21759
167;13322;16924;23054
168;13322;16874;21752
169;13322;16883;21192
170;13322;16828;20941
171;13322;16841;21186
172;13322;16817;21671
173;13322;16837;21296
