0;24196;29051;32997
1;23076;28406;32798
2;23076;27904;32673
3;23076;27492;31618
4;22553;27171;31435
5;22129;26816;32171
6;21400;26430;31494
7;21400;26134;30949
8;21400;25856;30427
9;21200;25572;29951
10;20962;25305;29883
11;20962;25055;30461
12;20076;24843;29340
13;20076;24606;29702
14;19801;24355;29736
15;19165;24112;28753
16;19101;23958;30169
17;19005;23739;27931
18;18436;23558;28660
19;18436;23316;27819
20;18229;23196;28709
21;17122;23002;28249
22;17122;22912;28457
23;17122;22637;28045
24;17122;22419;27275
25;17122;22306;28906
26;17122;22265;27031
27;17122;22008;26832
28;17122;21782;28025
29;17122;21678;27368
30;17122;21420;26879
31;16733;21132;27982
32;16733;20982;25682
33;16718;20711;25517
34;16718;20558;25779
35;16412;20369;25047
36;16297;20323;25147
37;16297;20317;27020
38;16066;20121;24396
39;16066;20055;25617
40;16066;20038;25112
41;16066;19971;24483
42;16066;19797;25557
43;15803;19675;24119
44;15803;19567;24017
45;15803;19468;24465
46;15803;19430;24573
47;15740;19417;24217
48;15740;19283;23495
49;15740;19200;23204
50;15740;19068;24230
51;15740;19008;23855
52;15132;18917;23465
53;15132;18943;23724
54;15132;18898;23752
55;15132;18842;24356
56;14795;18764;24161
57;14795;18639;22829
58;14795;18590;23272
59;14157;18585;23512
60;14157;18559;22358
61;14157;18520;22646
62;14157;18444;23557
63;14157;18265;23672
64;14157;18202;22923
65;14157;18091;22350
66;14157;18046;23772
67;14157;18001;22165
68;14157;17956;22656
69;14157;17842;22043
70;14157;17774;21806
71;14157;17633;21830
72;14157;17518;21838
73;14157;17516;21437
74;14157;17485;24872
75;14157;17429;22956
76;14157;17285;21399
77;14157;17293;21700
78;14157;17132;21327
79;14157;17131;22142
80;14157;17032;21154
81;14157;16961;21571
82;14157;16920;20611
83;14094;16884;20943
84;14094;16760;22531
85;14090;16710;20508
86;13933;16668;21278
87;13795;16623;21236
88;13795;16542;20759
89;13384;16445;19518
90;13384;16410;20463
91;13384;16309;20360
92;13384;16196;19958
93;12898;16162;20901
94;12898;16069;20525
95;12898;16030;20692
96;12898;16012;19094
97;12898;15959;19632
98;12898;15896;20247
99;12898;15815;19987
100;12898;15824;20409
101;12898;15761;20502
102;12288;15664;19390
103;12288;15602;20630
104;12288;15506;19955
105;12288;15405;19057
106;12288;15367;18891
107;12288;15290;19400
108;12288;15265;18540
109;12288;15116;19540
110;11989;14994;18751
111;11989;14928;18324
112;11989;14798;18896
113;11989;14717;18353
114;11989;14583;19398
115;11894;14492;19002
